row_id,movie_id,country_id,statement_id
movie_countries_270,Q102036260,Q30,Q102036260-423C0240-F9FB-4BDE-9D81-464064F9BA98
movie_countries_271,Q102036276,Q30,Q102036276-C567EE9A-4813-45AD-8FE1-6C9C059B7C92
movie_countries_272,Q102036297,Q16,Q102036297-D5A8DCD8-5753-473A-9A1B-F848D7133C72
movie_countries_273,Q102036323,Q145,Q102036323-2BA9D994-BB74-42D5-81F6-8808EEA4AAD4
movie_countries_274,Q102037506,Q183,Q102037506-586f205c-41a6-6fdd-4879-40879f1ce8ac
movie_countries_275,Q102039464,Q142,Q102039464-FD0C369E-880E-48BA-97CE-F63BEF09D334
movie_countries_276,Q102046208,Q30,Q102046208-4AB71097-494E-408C-9345-DA3C3D113FA7
movie_countries_277,Q102046244,Q668,Q102046244-511FEEB3-9F39-42DB-B4CB-79C60871B6D2
movie_countries_278,Q102047812,Q96,Q102047812-6306e4c5-4846-0313-8e57-9d7893ac47d6
movie_countries_279,Q102047818,Q142,Q102047818-6d09c184-44de-3299-94cd-d272404f03b8
movie_countries_280,Q102047818,Q38,Q102047818-1e34f136-4db3-7e73-8707-bbbe0fea26fc
movie_countries_281,Q102067365,Q142,Q102067365-5f29e989-4b18-769c-2bdc-8f0a3e208c4c
movie_countries_282,Q102076681,Q29,Q102076681-7b4b5a2f-4679-17f7-f5ef-15ce10226f94
movie_countries_283,Q102076861,Q55,Q102076861-0013b5a5-4680-e783-4e6c-fc09b4034358
movie_countries_284,Q102079399,Q30,Q102079399-32611835-47f9-77b6-1ae3-c02f7736498e
movie_countries_285,Q102104699,Q902,Q102104699-a1defdb1-4a7c-ea95-6a17-37091b6e4104
movie_countries_286,Q102122726,Q142,Q102122726-02114801-42f0-dd59-c08e-349ead7ce3c5
movie_countries_287,Q102124437,Q142,Q102124437-adfa94e4-4486-dfec-a223-89107682d4e7
movie_countries_288,Q102124437,Q902,Q102124437-d2be4bec-4976-3e5c-9a71-f8d46e273f22
movie_countries_289,Q102128141,Q30,Q102128141-3DF40E50-16E8-4D7B-8C01-918E1976800B
movie_countries_290,Q102128141,Q408,Q102128141-1FA192C4-EAB1-4F6B-90DB-4700BB5B3220
movie_countries_291,Q102147287,Q668,Q102147287-CF1BE84F-F02D-464D-885D-4C0FB5C391D7
movie_countries_292,Q1021571,Q30,Q1021571-A7173998-D6D7-4C25-9633-4EC1FE13F288
movie_countries_293,Q102162355,Q30,Q102162355-A19B6D51-F43B-401A-8238-46024AC9245C
movie_countries_294,Q102178337,Q142,Q102178337-232d1d0a-4c34-e88c-40c3-77b456c7b964
movie_countries_295,Q102180106,Q30,Q102180106-5d3ef535-4092-a9d8-21a3-961b48cf7ff5
movie_countries_296,Q102185780,Q142,Q102185780-843563b9-4e04-bc95-c870-df000d802d23
movie_countries_297,Q102213117,Q668,Q102213117-b226512d-4d07-cde6-c3dd-5893f5cb2cd3
movie_countries_298,Q102219145,Q29,Q102219145-c3408593-4829-76bc-1ec0-f6857df54c1c
movie_countries_299,Q102225,Q145,Q102225-E5A21366-8A22-41CA-AECC-F1DC3C76A967
movie_countries_300,Q102225,Q30,Q102225-EB6D652D-BB24-43D6-98E7-9E423FB2A888
movie_countries_301,Q102227477,Q183,Q102227477-AD5F104B-E151-4116-B3A6-BAF45F42F230
movie_countries_302,Q102228542,Q414,Q102228542-e28a60ef-4548-39a3-fb43-f0b9679ee1ed
movie_countries_303,Q102235,Q145,Q102235-D8DF497A-F7CF-4BE9-B9E0-3755C59CB8CF
movie_countries_304,Q102235,Q30,Q102235-3CBDFFD3-F870-4260-935D-B8501AA0480A
movie_countries_305,Q1022379,Q16,Q1022379-B2BCC37F-8086-4CD4-8F03-212CC8419F8E
movie_countries_306,Q102244,Q145,Q102244-127A6E1A-BF38-4A11-ABDA-CD7A5E15F6D0
movie_countries_307,Q102244,Q30,Q102244-4C6652FA-F78E-4977-B20F-25B2E6DAFE01
movie_countries_308,Q102273941,Q884,Q102273941-AFBA98E5-2D49-4BD4-AB64-32E506ED0AC8
movie_countries_309,Q102282176,Q183,Q102282176-e5f1976d-4daf-076b-1bc0-9d1f37c7e5f0
movie_countries_310,Q102282310,Q30,Q102282310-f989a2b8-4cbd-95a1-beb6-8b129337580a
movie_countries_311,Q102288173,Q155,Q102288173-1e47e925-4801-1f17-80fa-bb3bddeca623
movie_countries_312,Q102288173,Q298,Q102288173-92ea4321-45b4-7c65-3748-d1aab8ed04bf
movie_countries_313,Q102288173,Q414,Q102288173-10f3ecf9-495e-c95a-e7e8-275c44c1c1f2
movie_countries_314,Q102312685,Q218,Q102312685-c7ca398a-4e15-b237-7bc6-4d35d16a18f8
movie_countries_315,Q102315344,Q884,Q102315344-3a3dcc9d-43f8-98c3-535b-12f6b266734d
movie_countries_316,Q102328447,Q29,Q102328447-c0902786-463f-94bb-7ff4-2885d3348954
movie_countries_317,Q102345779,Q183,Q102345779-94482d9d-41b0-be4f-1d15-1d9f91d03cf5
movie_countries_318,Q102345779,Q38,Q102345779-bd27c124-41d3-103b-2f4a-8fe67c9d5222
movie_countries_319,Q102351787,Q213,Q102351787-A4C2315F-523C-4DE6-99A4-805F37E3A8A8
movie_countries_320,Q102351787,Q214,Q102351787-C4033A27-C7AD-4CD2-81E8-3FF7B9E79B4E
movie_countries_321,Q102389909,Q213,Q102389909-B30C1A9B-A8D1-4DB1-97CC-60FB3435DA3E
movie_countries_322,Q102391022,Q213,Q102391022-B40FA564-A5FB-4800-8645-CB5E36E38669
movie_countries_323,Q102391022,Q30,Q102391022-2715bee3-4b93-7fa1-b62b-85deb607ed2d
movie_countries_324,Q102391022,Q36,Q102391022-F1367537-C3F6-49FA-A992-256036FEF43D
movie_countries_325,Q102391022,Q801,Q102391022-5b6a57a6-4858-e0ee-e0e2-4bea194d71ef
movie_countries_326,Q102395353,Q16,Q102395353-24a22a4a-42a5-bbeb-137e-d8e059639ace
movie_countries_327,Q102395995,Q414,Q102395995-b3d23300-4def-cfde-a95f-755dd9b314a7
movie_countries_328,Q102400480,Q142,Q102400480-42e90208-4189-9186-70d0-f79a51001c97
movie_countries_329,Q102410713,Q142,Q102410713-34893033-4e07-aebc-778e-d808fcac243f
movie_countries_330,Q102410713,Q183,Q102410713-8d435f5c-4660-b9ab-3ee4-a647caabdbce
movie_countries_331,Q102410713,Q219060,Q102410713-c137a31f-4511-248d-38f0-2ca4c76351a1
movie_countries_332,Q102410713,Q45,Q102410713-27815343-43e0-524f-4895-f7c73bc177cb
movie_countries_333,Q102410713,Q810,Q102410713-1d0822b9-49cc-49ed-74cf-86fc91e2e9a6
movie_countries_334,Q102410713,Q846,Q102410713-7d0224fa-4b5a-4795-8ee5-424cb47d96e9
movie_countries_335,Q102411430,Q38,Q102411430-7cf03577-4abb-03f5-b4ac-03c02833e0ba
movie_countries_336,Q102438,Q145,Q102438-6D3670CB-019C-443F-A3DE-9EB180E1C0E9
movie_countries_337,Q102438,Q30,Q102438-44BC0454-DD2B-42A4-B588-0846E287C672
movie_countries_338,Q1024400,Q30,Q1024400-E0775C83-9B4B-41B2-8B2E-279C1925009C
movie_countries_339,Q102448,Q145,Q102448-9A77459F-A1D3-415E-ACDE-F9660EACEC0E
movie_countries_340,Q102448,Q30,Q102448-87669676-A859-4C5F-811B-AF00B55648BC
movie_countries_341,Q1024660,Q142,Q1024660-DEC59F71-53DA-4925-A487-D09C9646A7EF
movie_countries_342,Q1024664,Q30,Q1024664-BFDD05D4-E8A7-4167-BBA3-925CA9A23B7A
movie_countries_343,Q1024838,Q30,Q1024838-6172DE64-8786-4CDD-8BFC-722B3A13C35C
movie_countries_344,Q102501471,Q30,Q102501471-72a855fa-4b84-e5ad-c679-d9db1b2961fe
movie_countries_345,Q102509510,Q30,Q102509510-624744a9-48ba-cef8-e85e-50c9e9e178c9
movie_countries_346,Q1025721,Q142,Q1025721-2883F7E3-0E91-40A7-9F8F-B7FA2C859627
movie_countries_347,Q1025973,Q145,Q1025973-5BD14CDF-5F1B-4843-A28F-2D541E273D52
movie_countries_348,Q1025973,Q16,Q1025973-754BC5F8-F140-4378-8E59-44363FEDD15A
movie_countries_349,Q1025973,Q27,Q1025973-3EF718B6-CC11-465A-86E8-77E357FCCA44
movie_countries_350,Q10260902,Q45,Q10260902-5A3DCCCD-85BB-46EC-9F0A-2C6F8B7E4601
movie_countries_351,Q10261480,Q155,Q10261480-459072EC-1A30-43A9-A1E6-A6E28DD5F647
movie_countries_352,Q10261785,Q155,Q10261785-3A7B42A1-469A-462A-9367-5967DE3A9E81
movie_countries_353,Q10262415,Q155,Q10262415-a323c0e6-4f3b-6ad7-f56e-a6a8cfb5eb9f
movie_countries_354,Q10263747,Q34,Q10263747-634710C8-15B9-4C79-B6A7-65110BBAAC43
movie_countries_355,Q10263747,Q35,Q10263747-FF597C20-F364-40AF-921D-9FAC63DF9042
movie_countries_356,Q10264518,Q155,Q10264518-CE9C1AC5-C0FD-47AF-B6BE-1E9ABD38D12E
movie_countries_357,Q1026470,Q30,Q1026470-94BA4BDC-BABE-4211-A484-4D746BD94F12
movie_countries_358,Q10265557,Q155,Q10265557-1080229A-1ADC-4292-A002-1B4EC002DBC8
movie_countries_359,Q10265719,Q155,Q10265719-874C6EA4-DE40-45BB-815A-94155C2B4A27
movie_countries_360,Q10265719,Q30,Q10265719-CC38832B-F94B-463C-9103-4F6D241B0D43
movie_countries_361,Q1026647,Q30,Q1026647-6D7A11E5-8034-4F84-93A2-7E2DD4CA564E
movie_countries_362,Q1026732,Q145,Q1026732-8050ADE9-2095-4200-B472-2E103201C035
movie_countries_363,Q1026732,Q38,Q1026732-721CFB28-0233-44B1-ADF8-6FDE0D51D098
movie_countries_364,Q1026732,Q403,Q1026732-56A9456A-7152-409E-A7E5-BCBE04DEDD17
movie_countries_365,Q10267445,Q17,Q10267445-8459FF01-9E2D-4D93-9CD3-22B8D208C729
movie_countries_366,Q10267553,Q155,Q10267553-0FC9FBFA-9399-475E-B47D-1DD8D8A5A971
movie_countries_367,Q1026756,Q30,Q1026756-D53E7989-C716-4830-B284-6DF73ED695C2
movie_countries_368,Q1026872,Q30,Q1026872-159C1EA7-332A-4336-B7DF-480D912913A2
movie_countries_369,Q1026875,Q668,Q1026875-2646D70E-84F7-4A38-A891-3618A29727B1
movie_countries_370,Q10269870,Q155,Q10269870-A3F48176-F595-47AF-8958-3D5C9DA8088D
movie_countries_371,Q1027087,Q45,Q1027087-27fd6ea7-440c-fdcd-2de6-e2a71a626077
movie_countries_372,Q1027175,Q30,Q1027175-8F1C4887-3F41-433C-8FE6-6FF376068C72
movie_countries_373,Q10272103,Q155,Q10272103-6F77B125-B670-4C1F-A220-535BB4C809DE
movie_countries_374,Q1027302,Q40,Q1027302-3C4DFC75-8366-4D83-A87D-7FA5B6E6B81B
movie_countries_375,Q10273500,Q155,Q10273500-981096BB-C589-400A-A431-12F216FC0DBC
movie_countries_376,Q1027387,Q30,Q1027387-3A8E11F4-F0CA-4864-BB91-646F61F900C8
movie_countries_377,Q10275307,Q45,Q10275307-E92B5E3E-4EA5-4EAA-847D-87008D0A73DB
movie_countries_378,Q10277912,Q155,Q10277912-2BAAB817-6E6E-45E6-ACB6-EB2854E47534
movie_countries_379,Q1027834,Q183,Q1027834-FB8F1BDA-37BC-4FF4-AB59-6C3EC6DB93EC
movie_countries_380,Q1027834,Q30,Q1027834-A89AAA2D-3F37-474F-BA5D-5ED3A586E253
movie_countries_381,Q10279936,Q16,Q10279936-c6b17dcb-49f7-918a-69f2-0f35255534aa
movie_countries_382,Q10279936,Q30,Q10279936-86cbf2bb-46da-c5ac-c104-5eda8422ef70
movie_countries_383,Q10280016,Q45,Q10280016-1D530298-AE02-4165-B32B-D10E7E348A67
movie_countries_384,Q10280514,Q155,Q10280514-B18E837F-0FA0-4B3E-BE1C-9CB53486A573
movie_countries_385,Q1028206,Q30,Q1028206-59FD029B-28CA-4A00-ADBA-167EDC593F55
movie_countries_386,Q1028206,Q739,Q1028206-AFE7E781-F92C-4F11-BB9B-976B3A6FF408
movie_countries_387,Q10282320,Q45,Q10282320-D3632795-D142-4E1D-806C-2DE17F5E087A
movie_countries_388,Q10282323,Q45,Q10282323-6F929C21-2790-4EDE-8D98-B7DB29A90053
movie_countries_389,Q10283120,Q213,Q10283120-A3614D09-967F-41C1-AF29-451C4A47CED0
movie_countries_390,Q1028330,Q8646,Q1028330-F4498503-4C3D-499F-A13A-D5F4D5FC52B0
movie_countries_391,Q1028548,Q30,Q1028548-1B3667AA-B316-4113-9ADC-7ACD314F1CE5
movie_countries_392,Q1028596,Q29,Q1028596-D12FBB7F-8EB0-4926-B71D-7AF31DCBF4A2
movie_countries_393,Q10287994,Q155,Q10287994-4B07382B-9851-4611-9370-FC5F5A3AFE9E
movie_countries_394,Q10288404,Q155,Q10288404-C15FA162-ECF8-4925-AFC8-F5C357CA2EA8
movie_countries_395,Q10288958,Q145,Q10288958-90CFBA08-A158-4927-BB48-3AC43D104ED8
movie_countries_396,Q10288958,Q30,Q10288958-55cda66e-4094-c050-2824-8c60bf824adf
movie_countries_397,Q102892478,Q1028,Q102892478-105090dd-4508-c10d-f92c-c4b99b89bbe6
movie_countries_398,Q10289358,Q30,Q10289358-a41630aa-5e5b-43ef-842f-73de1fd76e94
movie_countries_399,Q10290444,Q30,Q10290444-CAC0AB9C-468E-485D-A770-E92043DF7537
movie_countries_400,Q10290528,Q155,Q10290528-8D2A910C-D9A8-43B9-BD5B-AADACD800C2B
movie_countries_401,Q1029212,Q30,Q1029212-D2D02DBE-C468-4F97-81B6-4DC6793DE3EC
movie_countries_402,Q10292507,Q30,Q10292507-BCF1EE72-2D53-4836-8A62-088B24468B05
movie_countries_403,Q102930973,Q16,Q102930973-3b763d95-45ec-610a-f9d6-c2f9bce70027
movie_countries_404,Q1029345,Q884,Q1029345-24DC2AE5-D174-4FB2-9D0E-6FFE8482962E
movie_countries_405,Q10293496,Q29,Q10293496-5C770869-57F2-4F6E-BAD5-D95FBC8CD7A3
movie_countries_406,Q10294054,Q16,Q10294054-EC91DD22-312D-4B2C-A26A-1225CDEB9624
movie_countries_407,Q1029510,Q17,Q1029510-8A80A8BC-970C-4CC4-A688-3B301E5BCA41
movie_countries_408,Q1029529,Q30,Q1029529-9BCA67BE-E272-4888-BB71-1399C7CFA61E
movie_countries_409,Q1029548,Q668,Q1029548-88D823F6-A984-4AB5-B25F-1BB813374688
movie_countries_410,Q10296795,Q17,Q10296795-E53FDD3E-C50F-480E-A260-5BAC8508D267
movie_countries_411,Q10297138,Q30,Q10297138-774FC178-F967-4BBF-990C-6DF9B181245C
movie_countries_412,Q1029722,Q30,Q1029722-155A6EDF-0FD3-4827-8BD2-9C28A8B1A44E
movie_countries_413,Q1029789,Q30,Q1029789-02F36AE8-32D1-45D3-9CA6-856D335FED2B
movie_countries_414,Q1030508,Q30,Q1030508-95BAB85A-7085-4274-AE01-2AD490BF3C19
movie_countries_415,Q10307637,Q155,Q10307637-7B486444-A4BF-4C6B-A6D3-23ABB99ED060
movie_countries_416,Q10307713,Q183,Q10307713-0b652dda-af8d-4faa-af71-8abec7cae50e
movie_countries_417,Q10307713,Q30,Q10307713-FEEB380F-B2B1-4CD1-9217-EFF38FA9BB65
movie_countries_418,Q1031257,Q142,Q1031257-718C85B3-4EEB-4E29-A53A-75C0A6586EB9
movie_countries_419,Q10312820,Q45,Q10312820-3CE7D8F9-C610-41C9-A23C-2570FEAD0007
movie_countries_420,Q1031387,Q16,Q1031387-6F605040-F6D2-4341-A473-6485848B3DAE
movie_countries_421,Q10314609,Q17,Q10314609-44574C4A-635E-4123-A9B3-3C1D54F34B04
movie_countries_422,Q10316505,Q155,Q10316505-34278BE0-63D3-46D2-AE7F-2D96FCA89736
movie_countries_423,Q103165294,Q30,Q103165294-a1283afe-4741-759b-1dd0-f6b6b7780ad0
movie_countries_424,Q10317165,Q29,Q10317165-81EC13E3-76EB-419F-9B6A-F0A33181E4F8
movie_countries_425,Q10317165,Q45,Q10317165-D3D20A50-D9F9-49DF-AB8C-303D6C8A1901
movie_countries_426,Q10318896,Q155,Q10318896-A5E0B71A-ED5F-4FBA-9F96-235AA54CFA8D
movie_countries_427,Q1031956,Q38,Q1031956-F3F12B66-07D6-444E-9EC1-4E2012A8CF53
movie_countries_428,Q10321891,Q45,Q10321891-7FBC36B1-5920-459F-9AD0-4C728D465655
movie_countries_429,Q10325672,Q155,Q10325672-8D260C1F-0816-4261-9B6A-A0133DA8D81A
movie_countries_430,Q10326180,Q8646,Q10326180-24445621-000A-4D39-A4B9-AF736FB07A78
movie_countries_431,Q10327416,Q155,Q10327416-1777D33D-0D30-4485-957C-A410D5F24AA7
movie_countries_432,Q10328595,Q155,Q10328595-D7814316-9A26-4FC8-AF83-2E5F7CFC4760
movie_countries_433,Q10328595,Q45,Q10328595-A9850CBC-D3EC-4468-954F-EE5CECAE0183
movie_countries_434,Q10329335,Q155,Q10329335-EE3EBC9E-0B63-41FD-9C11-957634D9DEDE
movie_countries_435,Q10330296,Q155,Q10330296-60CCBA5B-2BF2-4120-8C82-88D9EFA4C415
movie_countries_436,Q10330320,Q155,Q10330320-466E4CA5-EEF9-4210-BC10-7BAB1718F6EF
movie_countries_437,Q1033136,Q142,Q1033136-CE87EE73-6C18-437A-8D90-53F8CE517D79
movie_countries_438,Q1033185,Q142,Q1033185-d2509bbb-4897-3059-f375-9a9b3e0d7128
movie_countries_439,Q1033185,Q183,Q1033185-8175d684-46eb-49fa-5941-a5bf6eabf108
movie_countries_440,Q1033185,Q40,Q1033185-3664eb4d-46aa-eff3-a0b4-a6546cce2693
movie_countries_441,Q1033191,Q145,Q1033191-67ED38AE-9A5E-4576-B7C5-A0A090DEB34D
movie_countries_442,Q1033191,Q183,Q1033191-E3A6EDE4-A7E2-46D7-9D0F-8F8F9F1A4DE0
movie_countries_443,Q1033191,Q30,Q1033191-3CAD9CE6-B483-43B1-A83E-EE4DF740DE73
movie_countries_444,Q10332573,Q30,Q10332573-2034D777-4A56-450D-9221-EE504B485621
movie_countries_445,Q1033304,Q668,Q1033304-FFCBD81A-1C58-4ABE-9943-F38CBCF663E3
movie_countries_446,Q1033396,Q183,Q1033396-61986D73-0D25-4D2C-BB68-9F485D335CCB
movie_countries_447,Q1033398,Q30,Q1033398-15A29DB3-E2CA-42DD-B4CA-FA32F2C1AFA1
movie_countries_448,Q10335546,Q142,Q10335546-e221e3b7-4739-a266-b226-de67e43455bb
movie_countries_449,Q10335546,Q155,Q10335546-19C89B4B-2C74-4B91-99D9-BEB2717D6AD9
movie_countries_450,Q10335947,Q30,Q10335947-254F4370-5F72-4101-A989-9C00BDA5B5E6
movie_countries_451,Q10337241,Q45,Q10337241-AECC4E34-4B9B-4484-9982-285A0E483486
movie_countries_452,Q10337281,Q155,Q10337281-5BB9AA20-6210-47CE-A32A-4863BBA7133E
movie_countries_453,Q103377646,Q30,Q103377646-0FA77D40-4815-4861-9D6C-A87F61544CD9
movie_countries_454,Q10338390,Q155,Q10338390-F66600D3-4F6E-4421-B634-2A16102C0A32
movie_countries_455,Q10338407,Q155,Q10338407-F5EFCECC-66B8-49E2-B99F-A894BEEF87AD
movie_countries_456,Q1033868,Q29,Q1033868-7AAAF035-6F51-4E08-80FA-8EDDFAEFD285
movie_countries_457,Q10338807,Q155,Q10338807-AAD74F16-2635-4760-8273-0CB748676A3F
movie_countries_458,Q10338825,Q45,Q10338825-414E5738-6BCE-4371-80BD-66EB2F17F147
movie_countries_459,Q10338882,Q155,Q10338882-3AB78BB2-6617-4838-B6FE-842C71A22D5E
movie_countries_460,Q10338974,Q155,Q10338974-AEF3632C-C4D9-47D9-8323-128DD0D32F37
movie_countries_461,Q10338986,Q45,Q10338986-0D135498-6F34-4413-B9F7-3FE47F038FB9
movie_countries_462,Q10339135,Q45,Q10339135-62104EED-BA66-4DB8-8903-7A82A286C0A2
movie_countries_463,Q10339136,Q45,Q10339136-CE2B8F4C-0E8E-4317-92BA-0887B73B0059
movie_countries_464,Q10339150,Q155,Q10339150-2BF885E7-845E-4D49-BEF6-B9D18E47B596
movie_countries_465,Q10339154,Q155,Q10339154-117A6BB0-32D9-4B0B-B64A-83BC75E2B5AB
movie_countries_466,Q10339193,Q155,Q10339193-E8209FD6-3B6F-4546-9F8B-53FBF505B618
movie_countries_467,Q10339247,Q155,Q10339247-801071E6-7EEE-4CF4-8E72-4DF11DCC9375
movie_countries_468,Q10339275,Q155,Q10339275-900AF255-5376-4BD1-BEA6-72DF4749533A
movie_countries_469,Q10339344,Q155,Q10339344-a2b0cafb-44af-982b-8c67-9e19edd65c6c
movie_countries_470,Q10339402,Q155,Q10339402-4BAE59CE-C98F-4098-B71D-C887C2A3B70F
movie_countries_471,Q10339439,Q155,Q10339439-79480DC1-FB9D-4A66-A3C0-96E9DA4FA366
movie_countries_472,Q10339649,Q155,Q10339649-7142E0BE-9A67-47A7-8043-02ABA043EECD
movie_countries_473,Q10339800,Q155,Q10339800-21B64F9D-E66C-4045-AFAC-76F615BA0E74
movie_countries_474,Q10339864,Q155,Q10339864-72727A42-4C0C-4914-8828-959D7B47BD42
movie_countries_475,Q10340600,Q155,Q10340600-2D98E750-CC36-498F-8D47-15A055D670C8
movie_countries_476,Q10340953,Q155,Q10340953-1399C528-9929-4B05-BBE8-437B95A63A22
movie_countries_477,Q103413628,Q30,Q103413628-02410870-4968-3fce-c97c-eb392661c22c
movie_countries_478,Q10341850,Q155,Q10341850-76669010-BCCF-4D5B-8A3F-37D9601F1431
movie_countries_479,Q10341925,Q155,Q10341925-6F9C8CB8-056E-49E4-8AF1-7065E9D5ECA4
movie_countries_480,Q1034224,Q30,Q1034224-80B78524-6E71-46E6-9691-5261F77456B8
movie_countries_481,Q103426817,Q145,Q103426817-5BBE0652-F68E-489D-8F87-27E8A25FBDF7
movie_countries_482,Q103426817,Q225,Q103426817-9034FED8-3BE3-454F-A054-03E0AD65C551
movie_countries_483,Q103433355,Q30,Q103433355-44ea0163-48f7-70c8-cce0-715968fa0b10
movie_countries_484,Q10344758,Q155,Q10344758-6C58EB49-864F-4113-BD2E-9429D9B61488
movie_countries_485,Q10348013,Q414,Q10348013-1C505690-B59F-491C-910E-E9773E97693F
movie_countries_486,Q10350033,Q30,Q10350033-6EA5CFFD-41BD-4ECA-B200-830653808A5F
movie_countries_487,Q10350380,Q30,Q10350380-E4A9E074-FA35-4454-BCD8-0AE33D9177DC
movie_countries_488,Q10350475,Q30,Q10350475-EC539EDE-454A-4DF7-B8BA-4AB4D9F91197
movie_countries_489,Q1035158,Q142,Q1035158-05594435-CDEB-4D86-BB86-808A29C7371D
movie_countries_490,Q1035158,Q145,Q1035158-8D8265C3-1DD2-4246-93F3-BEEBCD0AA9A0
movie_countries_491,Q1035158,Q183,Q1035158-D68F8AC1-0777-41DA-A416-8F1D0BE60503
movie_countries_492,Q1035158,Q928,Q1035158-23FE8583-AC06-49DD-AC9E-8E6C111AEC16
movie_countries_493,Q1035180,Q159,Q1035180-C5FDA212-5666-4363-B08B-C42FDC907460
movie_countries_494,Q1035180,Q30,Q1035180-A7558C29-6D26-468D-AB20-87DF3BA91690
movie_countries_495,Q10352009,Q155,Q10352009-E65AC027-6F2F-4F8A-BC48-D27BB71AE4C6
movie_countries_496,Q10352009,Q45,Q10352009-089C9F17-4FF7-4E62-8C22-232A5318BBAD
movie_countries_497,Q10354438,Q155,Q10354438-78d56da1-4426-3091-9694-38f45a45b751
movie_countries_498,Q10354438,Q29,Q10354438-273AC301-2582-4397-B439-BEDCA3612D49
movie_countries_499,Q10354438,Q298,Q10354438-35E4D1C4-896F-49C0-A2A9-370782D84BBE
movie_countries_500,Q10355903,Q155,Q10355903-D80C02AB-A003-4E6E-981D-AE1BEA34B637
movie_countries_501,Q10355914,Q45,Q10355914-B5168215-6AA2-4ECB-97F2-FEA1C3117FE3
movie_countries_502,Q10356102,Q29,Q10356102-b179bcae-4e2d-c1ca-3bf5-d3cdd7746e2e
movie_countries_503,Q10356102,Q414,Q10356102-2567471d-4f84-d654-37dd-bb74321e1ff1
movie_countries_504,Q10356158,Q45,Q10356158-B67BF521-A91C-4AE9-8635-28A6D5E85807
movie_countries_505,Q10356210,Q155,Q10356210-A6F5A660-FFBE-4EFC-8C3E-4F7F99BFA1D1
movie_countries_506,Q10356290,Q155,Q10356290-8f87d88a-4eec-8582-2b8d-695172c96557
movie_countries_507,Q10357564,Q213,Q10357564-23105C6A-9CCA-4271-B54F-30092734750C
movie_countries_508,Q10357564,Q214,Q10357564-F03724C0-9E42-4774-959E-E4BA4190ADAF
movie_countries_509,Q10359018,Q155,Q10359018-5614D46C-398C-4357-978B-4EF520599869
movie_countries_510,Q10359598,Q213,Q10359598-C2B5E080-2380-40E8-A647-4A0F72B75EEB
movie_countries_511,Q1036420,Q30,Q1036420-12420DDC-A89E-4BB4-8DFE-E6E186CC868B
movie_countries_512,Q1036420,Q96,Q1036420-EECF631F-4ACE-43D9-9E6E-C9BD511C8153
movie_countries_513,Q10364206,Q155,Q10364206-9F91244D-F5F7-48BC-AEDE-CD1693EDD840
movie_countries_514,Q10366232,Q155,Q10366232-866278E8-4F5C-42AB-AEA3-C5264BF8A495
movie_countries_515,Q10366994,Q29,Q10366994-E9B9B055-FB29-4CB9-88DB-85E892BA46BE
movie_countries_516,Q10369009,Q155,Q10369009-ef012b13-4f5e-f8d3-e051-cd427c127434
movie_countries_517,Q10369191,Q45,Q10369191-F9E7F7B3-41F4-4D35-A428-1B53019BA468
movie_countries_518,Q1036921,Q17,Q1036921-2F8F9097-BAF7-4585-93DC-B34E875A1C0E
movie_countries_519,Q10369829,Q155,Q10369829-E38B0A17-4CDC-4085-9FE3-7DD3D0E520E4
movie_countries_520,Q103704273,Q213,Q103704273-E35C99A3-DAE5-4917-B9CB-846CDE315D41
movie_countries_521,Q10371101,Q30,Q10371101-35ECDD71-8E83-4CAC-9019-823A8B4C72F7
movie_countries_522,Q103723559,Q38,Q103723559-d133c006-4fcc-6d66-e099-005d14271fba
movie_countries_523,Q10373255,Q30,Q10373255-ADDFD377-1E28-4284-AB6A-B2E1FE9FA414
movie_countries_524,Q10373271,Q155,Q10373271-6B3849B3-FE76-4280-BCAF-D914C2DB4845
movie_countries_525,Q10373336,Q155,Q10373336-3a03fe92-45eb-5c17-f5ef-2007f0ab3449
movie_countries_526,Q10373342,Q155,Q10373342-3F4814FB-8824-43E7-A32A-7974AF6757B9
movie_countries_527,Q10374054,Q45,Q10374054-8E8D20D0-711E-4B43-AD10-B08C625F4684
movie_countries_528,Q103742243,Q884,Q103742243-2afa3848-48e1-0939-67b2-5ec0f15fb9b8
movie_countries_529,Q10375397,Q30,Q10375397-E1183CE9-46E8-4FD6-AEB8-79AD9113EEB2
movie_countries_530,Q103757495,Q39,Q103757495-2fd8248e-4c86-adb5-b51b-4afdb9b11c08
movie_countries_531,Q10376668,Q30,Q10376668-47A83E39-D491-46B4-90AE-6C50FAD02F73
movie_countries_532,Q10377861,Q155,Q10377861-53cfc5bd-4bc4-b39e-95af-5c9c9c36fcae
movie_countries_533,Q1038109,Q8646,Q1038109-D32AC250-E465-439E-85E9-82F42F009650
movie_countries_534,Q10381352,Q31,Q10381352-f784fa98-45a6-3081-8108-bcd88ea3eda0
movie_countries_535,Q10381352,Q32,Q10381352-39fd3873-4d58-ccbe-572b-710470e6919b
movie_countries_536,Q10381352,Q55,Q10381352-899625b8-41cf-c4f0-a5e3-d2a7f062d115
movie_countries_537,Q103817549,Q30,Q103817549-c92b0950-410b-9954-430e-1b9ff14cda40
movie_countries_538,Q10381825,Q16,Q10381825-d78d219a-418c-1bbd-94c7-9a7b384d6979
movie_countries_539,Q10381825,Q30,Q10381825-D5AD152A-E650-4122-B303-8CF735C7E503
