row_id,person_id,name,description,birth_date
people_44251,Q6097959,Ivana Horvat,Croatian British model and actress,1975-01-01T00:00:00Z
people_44252,Q609873,Joseph Cedar,Israeli film director (born 1968),1968-08-31T00:00:00Z
people_44253,Q60989390,Jonathan Li Tsz-Chun,Hong Kong film director,
people_44254,Q60989823,Kazunari Tosa,Japanese actor,1977-01-01T00:00:00Z
people_44255,Q60990791,Ding Yongdai,Chinese actor,1958-01-01T00:00:00Z
people_44256,Q60991879,Feng Wenjuan,Chinese actress,1989-08-20T00:00:00Z
people_44257,Q60992396,Xu Jian,Chinese actor,1975-01-01T00:00:00Z
people_44258,Q6099294,Ramon Fontserè,Spanish actor,1956-08-26T00:00:00Z
people_44259,Q6099299,Nazan Kesal,Turkish actor (born 1969),1969-03-28T00:00:00Z
people_44260,Q60993038,Guo Jinglin,Chinese actor,1970-01-01T00:00:00Z
people_44261,Q60993180,Ge Zhijun,Chinese actor,1936-01-01T00:00:00Z
people_44262,Q60994063,Wang Jingchun,Chinese actor,1973-02-12T00:00:00Z
people_44263,Q60994091,Yin Zhusheng,Chinese actor,1965-01-01T00:00:00Z
people_44264,Q60994094,Zhang Qiuge,Chinese actor,
people_44265,Q60994143,Wu Yufang,Chinese actress,1963-01-01T00:00:00Z
people_44266,Q60994158,Naiwen Li,Chinese actor,1974-10-18T00:00:00Z
people_44267,Q6099451,Hakan Boyav,Turkish actor (born 1964),1964-01-10T00:00:00Z
people_44268,Q60995086,Gianna Dior,American pornographic actress,1997-05-12T00:00:00Z
people_44269,Q60996,Christian Berkel,German actor,1957-10-28T00:00:00Z
people_44270,Q60999913,Ricardo Elias,,
people_44271,Q61000282,Cailey Fleming,American actress,2007-03-28T00:00:00Z
people_44272,Q6100042,Bartu Küçükçağlayan,Turkish actor (born 1983),1983-04-23T00:00:00Z
people_44273,Q6100050,Iván Fund,Argentine film director,1984-08-10T00:00:00Z
people_44274,Q61000766,Sadie Stanley,American actress and singer,2001-11-15T00:00:00Z
people_44275,Q6100158,Ayşenil Şamlıoğlu,Turkish actor (born 1956),1956-03-20T00:00:00Z
people_44276,Q6100435,Nihat İleri,Turkish actor (born 1955),1955-01-01T00:00:00Z
people_44277,Q6100480,Raquel Meroño,Spanish actor and television presenter,1975-08-08T00:00:00Z
people_44278,Q61005737,Giorgos Pyrpasopoulos,Greek actor,1974-07-14T00:00:00Z
people_44279,Q6100684,Cengiz Bozkurt,Turkish actor (born 1965),1965-12-24T00:00:00Z
people_44280,Q6100967,Suna Pekuysal,Turkish actor (born 1933),1933-10-24T00:00:00Z
people_44281,Q61011,Sven Väth,German DJ and record producer,1964-10-26T00:00:00Z
people_44282,Q6101331,Raúl Méndez,Mexican actor,1975-04-11T00:00:00Z
people_44283,Q6101482,Raúl Taibo,Argentinian actor,1954-01-17T00:00:00Z
people_44284,Q610174,Nora Navas,Spanish actress,1975-04-24T00:00:00Z
people_44285,Q6101841,Selçuk Yöntem,Turkish actor and director (born 1953),1953-07-13T00:00:00Z
people_44286,Q6102211,Izu Ojukwu,Nigerian film director,
people_44287,Q6102316,Rebecca Hazlewood,British actress,1977-04-09T00:00:00Z
people_44288,Q610296,Michelle Jenner,Spanish actress,1986-09-14T00:00:00Z
people_44289,Q610307,Antwon Tanner,American actor (born 1975),1975-04-14T00:00:00Z
people_44290,Q6103913,J.B. Adams,American actor,1954-09-29T00:00:00Z
people_44291,Q61043052,Patrik Holubář,,1990-08-02T00:00:00Z
people_44292,Q61043065,Martin Sitta,,1968-11-18T00:00:00Z
people_44293,Q6104977,J. C. Khoury,American commercial and film director,1977-01-01T00:00:00Z
people_44294,Q61050389,Manisha Eerabathini,Indian-American playback singer,
people_44295,Q6105225,J. D. Chakravarthy,Indian actor and director,1972-04-16T00:00:00Z
people_44296,Q6105393,J. Don Ferguson,American actor (1933-2008),1933-11-21T00:00:00Z
people_44297,Q6105427,Renato Rossini,Peruvian actor,1970-10-24T00:00:00Z
people_44298,Q6105615,Renzo Schuller,Peruvian television presenter and actor,1976-10-09T00:00:00Z
people_44299,Q61058254,Kotone Furukawa,Japanese actress,1996-10-25T00:00:00Z
people_44300,Q61058851,Zubby Michael,Nigerian actor,1985-01-01T00:00:00Z
people_44301,Q610599,António-Pedro Vasconcelos,Portuguese film director (1939–2024),1939-03-10T00:00:00Z
people_44302,Q61060459,Orfeas Papadopoulos,Greek actor and businessman,1986-12-30T00:00:00Z
people_44303,Q61060741,Laura Winther Møller,Danish actress,1996-01-25T00:00:00Z
people_44304,Q61061146,Morten Hee Andersen,Danish actor,1991-05-22T00:00:00Z
people_44305,Q61061440,Pauly Valsan,Indian actress,
people_44306,Q610686,Svetlana Metkina,Russian actress,1974-01-07T00:00:00Z
people_44307,Q61069996,Ben Sullivan,actor,
people_44308,Q6107,Tupac Shakur,American rapper and actor (1971–1996),1971-06-16T00:00:00Z
people_44309,Q61070210,Zoltán Füle,(1974–),1974-09-07T00:00:00Z
people_44310,Q610704,António Campos,Portuguese film director (1922–1999),1922-05-29T00:00:00Z
people_44311,Q6107273,J. Todd Anderson,American storyboard artist,1901-01-01T00:00:00Z
people_44312,Q610764,Vincenzo Natali,American-born Canadian director and screenwriter,1969-01-06T00:00:00Z
people_44313,Q61078986,Ebun Oloyede Olaiya,Nigerian actor,
people_44314,Q61079430,Bubulina Lajçi,Albanian actress,1988-01-01T00:00:00Z
people_44315,Q610802,Tamás Dunai,Hungarian actor (1949–2023),1949-07-10T00:00:00Z
people_44316,Q6108223,Ricardo Gómez,Spanish actor,1994-02-24T00:00:00Z
people_44317,Q6108366,Ricardo Morán,Peruvian television director,1974-03-17T00:00:00Z
people_44318,Q610862,Jeff Perry,American actor,1955-08-16T00:00:00Z
people_44319,Q61087647,Christian Bate,researcher ORCID ID = 0000-0002-9578-7701,
people_44320,Q6108767,Rick Cosnett,Australian actor,1983-04-06T00:00:00Z
people_44321,Q6108783,Ricky Norwood,British actor,1983-04-26T00:00:00Z
people_44322,Q6108784,Ricky Whittle,English actor and model,1981-12-31T00:00:00Z
people_44323,Q61088477,Arja Lee,actor,1983-09-08T00:00:00Z
people_44324,Q6108912,Rima Melati,Indonesian actress,1939-08-22T00:00:00Z
people_44325,Q6109125,Rita Cortese,Argentine actress,1949-08-05T00:00:00Z
people_44326,Q6109587,Jaakko Saariluoma,Finnish actor,1967-07-25T00:00:00Z
people_44327,Q6109637,Roberto Cano,Colombian painter and actor,1973-02-05T00:00:00Z
people_44328,Q6109644,Roberto Carnaghi,Argentine actor,1938-05-13T00:00:00Z
people_44329,Q6109683,Roberto D'Amico,Argentinian actor,1946-05-01T00:00:00Z
people_44330,Q6109731,Roberto  Farías Morales,Chilean actor,1969-05-13T00:00:00Z
people_44331,Q61099,Karoline Herfurth,German actress,1984-05-22T00:00:00Z
people_44332,Q61100035,Kim Si-eun,South Korean actress (born 1999),1999-01-19T00:00:00Z
people_44333,Q6110073,Roberto Álvarez,Spanish actor,1956-05-13T00:00:00Z
people_44334,Q61101085,Shin Seung-ho,South Korean actor and model,1995-11-11T00:00:00Z
people_44335,Q61101318,Annemarie van de Mond,Dutch film director and screenwriter,1962-10-11T00:00:00Z
people_44336,Q61102628,Maxwell Jacob Friedman,American professional wrestler,1996-03-15T00:00:00Z
people_44337,Q611033,José Antonio Castro,Mexican footballer,1980-08-11T00:00:00Z
people_44338,Q61104320,Aarni Rämö,,
people_44339,Q6110668,Jacek Łągwa,Polish actor and musician,1969-10-11T00:00:00Z
people_44340,Q61107523,Pierre Rousselet,,
people_44341,Q61107530,Laurence Joseph,"actress, writer",
people_44342,Q61107901,Joseph Traoré,,
people_44343,Q61107931,Aminata Dao,actor,
people_44344,Q611096,Boyd Holbrook,American actor and former model,1981-09-01T00:00:00Z
people_44345,Q61109910,Ester Kuntu,Estonian actress (born 1990),1990-08-07T00:00:00Z
people_44346,Q61109943,Leslie Laasner,Estonian musician (born 1974),1974-06-21T00:00:00Z
people_44347,Q6111016,Roger Berruezo,Spanish actor and singer,1985-10-29T00:00:00Z
people_44348,Q6111053,Roger Pera,Spanish actor,1973-03-24T00:00:00Z
people_44349,Q6111061,Roger Príncep,Spanish actor,1998-09-20T00:00:00Z
people_44350,Q61110685,Anu Aun,"Estonian film director, screenwriter and film producer (born 1980)",1980-02-14T00:00:00Z
people_44351,Q61110700,Risto Vaidla,Estonian actor (born 1993),1993-06-29T00:00:00Z
people_44352,Q61110821,Fatimah Abu Bakar,"Malaysian female actress, reporter, writer and  acting coach (born 1955)",1955-03-03T00:00:00Z
people_44353,Q6111104,Rohan Nichol,Australian film actor,1976-07-04T00:00:00Z
people_44354,Q61112,Ralf Moeller,German actor and bodybuilder,1959-01-12T00:00:00Z
people_44355,Q6111340,Roly Serrano,Argentinian actor,1955-04-08T00:00:00Z
people_44356,Q6111369,Jack Bradford,American actor and theatre director,1959-07-26T00:00:00Z
people_44357,Q61114234,Alexandra Tyuftey,Russian actress,1986-10-03T00:00:00Z
people_44358,Q6111528,Romina Ricci,Argentina Actriz,1978-10-15T00:00:00Z
people_44359,Q61116878,Laila Nasir,Malaysian female actress (born 1971),1971-09-11T00:00:00Z
people_44360,Q61116977,Omar Abdullah,,
people_44361,Q6111701,Ronan Vibert,English actor (1964–2022),1964-02-23T00:00:00Z
people_44362,Q61117202,Vladlen Odudenko,Ukrainian production designer,1975-01-16T00:00:00Z
people_44363,Q61117289,Danylo Mireshkin,,1991-06-12T00:00:00Z
people_44364,Q61117403,Q61117403,Ukrainian actress,1984-12-06T00:00:00Z
people_44365,Q61118320,Santosa Amin,,1972-06-12T00:00:00Z
people_44366,Q61118336,Shenina Cinnamon,Indonesian actress,1999-02-01T00:00:00Z
people_44367,Q61118521,Asmara Abigail,Indonesian actress,1992-04-03T00:00:00Z
people_44368,Q61118887,Adeline Rudolph,Hong Kong-British actress (born 1995),1995-02-10T00:00:00Z
people_44369,Q61119200,Anantya Rezky Kirana,,2010-12-16T00:00:00Z
people_44370,Q611208,Emicida,Brazilian rapper,1985-08-17T00:00:00Z
people_44371,Q6112134,Jack Donner,American actor (1928–2019),1928-10-29T00:00:00Z
people_44372,Q61122584,Azer Bakhshaliyev,Azerbaijani actor,1985-07-03T00:00:00Z
people_44373,Q61122976,Mladen Krstevski,,1953-08-25T00:00:00Z
people_44374,Q61123167,Gorjana Janjić,,1945-03-30T00:00:00Z
people_44375,Q61123480,Milić Jovanović,,1958-01-01T00:00:00Z
people_44376,Q6112356,Rosario Bléfari,"Argentinian singer-songwriter, actress, short story author",1965-12-24T00:00:00Z
people_44377,Q61124898,Milivoje Milojević,,1952-12-24T00:00:00Z
people_44378,Q6112490,Jack Finsterer,Australian actor,1968-01-01T00:00:00Z
people_44379,Q61126165,Rade Markovic,,1965-10-04T00:00:00Z
people_44380,Q6112720,Jack Gilpin,American actor,1951-05-31T00:00:00Z
people_44381,Q61128,Percy Adlon,German documentary filmmaker and film producer (1935-2024),1935-06-01T00:00:00Z
people_44382,Q61128311,Bojan Stojcetovic,,1977-08-01T00:00:00Z
people_44383,Q61128837,Hồng Kim Hạnh,Vietnamese actress,1988-07-18T00:00:00Z
people_44384,Q61128892,Quốc Khánh,Vietnamese actor (born 1962),
people_44385,Q61130800,Cao Minh Đạt,Vietnamese actor,1975-04-22T00:00:00Z
people_44386,Q61130946,Nguyễn Quang Dũng,Vietnamese filmmaker (born 1978),1978-12-18T00:00:00Z
people_44387,Q61131530,Kiều Minh Tuấn,Vietnamese actor,1988-02-26T00:00:00Z
people_44388,Q61132323,Minh Hằng,Vietnamese actress,
people_44389,Q61132370,Văn Tùng,Vietnamese actor,
people_44390,Q61132427,Trương Thế Vinh,Vietnamese singer and actor,1984-05-22T00:00:00Z
people_44391,Q6113318,Jack J. Yang,American actor,1974-01-01T00:00:00Z
people_44392,Q61133378,Lan Hương,Vietnamese actress (born 1963),1963-05-07T00:00:00Z
people_44393,Q611335,Vann Nath,Cambodian writer and sculptor (1946-2011),1946-04-05T00:00:00Z
people_44394,Q611349,Dhani Harrison,English-American musician,1978-08-01T00:00:00Z
people_44395,Q6113606,Jack Lawless,American musician,1987-09-20T00:00:00Z
people_44396,Q6113745,Jack Lowden,Scottish actor,1990-06-02T00:00:00Z
people_44397,Q6114016,Jack McKenzie,British actor,1942-03-09T00:00:00Z
people_44398,Q6114277,Jack Napier,American pornographic actor,1972-10-20T00:00:00Z
people_44399,Q61148155,Dave Merheje,Canadian stand-up comedian,
people_44400,Q611486,António Victorino de Almeida,Portuguese composer,1940-05-21T00:00:00Z
people_44401,Q611586,William Monahan,American screenwriter and novelist,1960-11-03T00:00:00Z
people_44402,Q6115944,Rómulo Assereto,Peruvian actor and theater director,1980-12-13T00:00:00Z
people_44403,Q6116167,Jacki R. Chan,American actress,1980-12-02T00:00:00Z
people_44404,Q6116410,Jackie Hoffman,"American actress, singer, and comedian",1960-11-29T00:00:00Z
people_44405,Q611658,Michael T. Weiss,American actor,1962-02-02T00:00:00Z
people_44406,Q6116639,Jackie Sawiris,Jordanian/Egyptian actress,
people_44407,Q611736,MV Bill,Brazilian musician,1974-01-03T00:00:00Z
people_44408,Q6117401,Salo Pasik,Argentinian actor (1945-2017),1945-09-11T00:00:00Z
people_44409,Q6117847,Sonia Monroy,"actress, singer and TV panelist",1972-10-01T00:00:00Z
people_44410,Q611816,Max Beesley,British actor and musician,1971-04-16T00:00:00Z
people_44411,Q6118550,Jacob Duran,American cutman,1951-01-01T00:00:00Z
people_44412,Q6118721,Q6118721,"Danish/Faroese comedian, musician, composer, actor, and politician",1952-05-12T00:00:00Z
people_44413,Q6120000,Sandra Vergara,Colombian actress,1988-09-11T00:00:00Z
people_44414,Q6120030,Sandro Ventura,Peruvian filmmaker,1969-07-07T00:00:00Z
people_44415,Q6120065,Jacqueline Brennan,Australian actress,
people_44416,Q6120247,Jacqueline de la Vega,Mexican television host and model,1960-01-01T00:00:00Z
people_44417,Q6120300,Sota Fukushi,Japanese actor,1993-05-30T00:00:00Z
people_44418,Q612046,Marko Zaror,Chilean actor,1978-06-10T00:00:00Z
people_44419,Q61206723,Nustiu,Indonesian actress,1987-01-01T00:00:00Z
people_44420,Q6120778,Santi Rodríguez,Spanish actor,1965-07-27T00:00:00Z
people_44421,Q6121034,Santiago Molero,Spanish actor,2000-01-01T00:00:00Z
people_44422,Q6121203,Santiago Zannou,Spanish film director,1977-01-01T00:00:00Z
people_44423,Q6121318,Santisuk Promsiri,Thai actor,1963-08-08T00:00:00Z
people_44424,Q612134,Ralph Molina,American rock musician,1943-06-22T00:00:00Z
people_44425,Q612164,Vinícius de Oliveira,Brazilian actor,1985-07-18T00:00:00Z
people_44426,Q612167,Anu Malik,Indian music director and singer (born 1960),1960-11-02T00:00:00Z
people_44427,Q6122089,Jagadish,Indian actor,1954-06-12T00:00:00Z
people_44428,Q6122108,Jagan,Indian actor,1976-12-16T00:00:00Z
people_44429,Q6122194,Jagapati Babu,Indian actor,1962-02-12T00:00:00Z
people_44430,Q6122250,Jagathy Sreekumar,Indian actor,1951-01-05T00:00:00Z
people_44431,Q6122258,Saykoji,Indonesian rapper,1983-06-08T00:00:00Z
people_44432,Q6122272,Jagdeep,Indian actor (1939-2020),1939-03-29T00:00:00Z
people_44433,Q612231,Suzie Diamond,Slovak pornographic actress,1984-08-08T00:00:00Z
people_44434,Q6122567,Jaggesh,Kannada movie actor and politician,1963-03-17T00:00:00Z
people_44435,Q6122737,Rathi,actress from India,1982-09-23T00:00:00Z
people_44436,Q6122844,Sebastián Borensztein,Argentine screenwriter and film director,1963-04-22T00:00:00Z
people_44437,Q6122888,Sebastián Estevanez,Argentine actor,1970-11-04T00:00:00Z
people_44438,Q6122946,Sebastián Mogordoy,Argentine actor,1975-09-09T00:00:00Z
people_44439,Q6123339,Jai Akash,Indian actor,1981-03-18T00:00:00Z
people_44440,Q6123414,Jai Koutrae,Australian actor (born 1975),1975-12-01T00:00:00Z
people_44441,Q6123489,Jai West,Canadian actor,1976-10-24T00:00:00Z
people_44442,Q612365,Randall Miller,Film Director,1950-01-01T00:00:00Z
people_44443,Q6123669,Shu Watanabe,Japanese actor,1991-10-26T00:00:00Z
people_44444,Q6123711,Jaime Chávarri,Spanish film director,1943-03-20T00:00:00Z
people_44445,Q61238,Nina Hoss,German actress,1975-07-07T00:00:00Z
people_44446,Q6124175,Jair Oliveira,Brazilian actor and singer,1975-03-17T00:00:00Z
people_44447,Q6124331,Jajang Pamontjak,Indonesian actress and producer (born 1952),1952-06-28T00:00:00Z
people_44448,Q612436,Jordan Bridges,American actor,1973-11-13T00:00:00Z
people_44449,Q61244,Jasmin Wagner,German singer and actress,1980-04-20T00:00:00Z
people_44450,Q6124807,Jake Lacy,American actor,1985-02-14T00:00:00Z
people_44451,Q6124829,Jake Maskall,British actor,1971-04-01T00:00:00Z
people_44452,Q6124965,Jake Sandvig,American actor,1986-09-08T00:00:00Z
people_44453,Q6124973,Jake Schreier,American film director,1981-09-29T00:00:00Z
people_44454,Q6125013,Michelle Chen,Taiwanese actress,1983-05-31T00:00:00Z
people_44455,Q6125032,Jake Tapper,American political journalist (born 1969),1969-03-12T00:00:00Z
people_44456,Q612512,Andy Buckley,American actor,1965-02-13T00:00:00Z
people_44457,Q61252868,Yiota Festa,Greek actress,1957-01-01T00:00:00Z
people_44458,Q6125458,Sergio Gjurinovic,Peruvian actor,1986-03-20T00:00:00Z
people_44459,Q6125474,Sergio Hernández,Chilean actor,1945-05-27T00:00:00Z
people_44460,Q6125633,Jo Kuk,Hong Kong actress and singer,1977-05-16T00:00:00Z
people_44461,Q6125806,Jal Shah,Nepalese actor-model,1975-01-01T00:00:00Z
people_44462,Q6125891,Jalal Merhi,Canadian film producer,1967-01-01T00:00:00Z
people_44463,Q6126868,Shannon Holtzapffel,Australian actor,1985-01-01T00:00:00Z
people_44464,Q6127579,Jamal Mixon,American actor,1983-06-17T00:00:00Z
people_44465,Q6127610,Jamal Shah,Pakistani actor,1956-01-01T00:00:00Z
people_44466,Q6128326,James A. Woods,Canadian actor,1979-10-30T00:00:00Z
people_44467,Q6128399,James Adomian,American comedian and actor,1980-01-31T00:00:00Z
people_44468,Q6128473,Silverio Palacios,Mexican actor,1967-01-01T00:00:00Z
people_44469,Q6128516,Silvia Alonso,Spanish actress,1989-12-28T00:00:00Z
people_44470,Q6128570,Silvia Mariscal,Mexican actress,1946-09-13T00:00:00Z
people_44471,Q6128626,Silvina Bosco,Argentine actress (1966–2019),1966-07-18T00:00:00Z
people_44472,Q6128779,James Anthony Pearson,British actor,1989-01-01T00:00:00Z
people_44473,Q612903,Benoît Brière,Canadian actor and playwright,1965-06-20T00:00:00Z
people_44474,Q61290778,Zdeněk Godla,Czech actor,1975-05-25T00:00:00Z
people_44475,Q6129284,Song Jia,Chinese actress and singer,1980-11-13T00:00:00Z
people_44476,Q6129324,James Bamford,Canadian actor,1967-02-26T00:00:00Z
people_44477,Q6129432,James Bartholet,American actor,1959-10-10T00:00:00Z
people_44478,Q6129453,Sirak M. Sabahat,Israeli actor,1981-12-05T00:00:00Z
people_44479,Q61296417,Arlen Aguayo-Stewart,Canadian actress,
people_44480,Q613029,Joey Ansah,"British actor, director and martial artist",1982-11-24T00:00:00Z
people_44481,Q6130633,James Byron Bissett,Canadian diplomat,
people_44482,Q61313174,James Scully,American actor,1992-04-19T00:00:00Z
people_44483,Q61322,Mario Adorf,German actor and writer (1930–2026),1930-09-08T00:00:00Z
people_44484,Q6132327,James Daniel Wilson,British actor,1977-09-01T00:00:00Z
people_44485,Q61326859,Thijs Boermans,Dutch actor,1996-09-21T00:00:00Z
people_44486,Q6132686,James Dodson,American film director and producer,1901-01-01T00:00:00Z
people_44487,Q6132745,James R. Doty,American neurosurgeon,1955-12-01T00:00:00Z
people_44488,Q6132861,James DuMont,American actor and producer,1975-08-12T00:00:00Z
people_44489,Q61330389,Leia Holtwick,German actress,2002-04-18T00:00:00Z
people_44490,Q613330,Cristina Alcázar,Spanish actress,1978-09-17T00:00:00Z
people_44491,Q6133435,James Ellis,British actor (1931-2014),1931-03-15T00:00:00Z
people_44492,Q6133562,Ryuki Takahashi,Japanese actor and singer (1993-),1993-03-28T00:00:00Z
people_44493,Q6134003,James Kirshna Floyd,British actor,1987-01-01T00:00:00Z
people_44494,Q613411,Daniel Magder,Canadian actor,1991-12-12T00:00:00Z
people_44495,Q6134181,Stephen Phillips,actor,1901-01-01T00:00:00Z
people_44496,Q6134233,Steve Bastoni,Australian actor,1966-03-04T00:00:00Z
people_44497,Q6134542,James Gaylyn,New Zealand actor,1954-01-09T00:00:00Z
